Transaction_ID,Card_Type,Merchant_Category,Transaction_Amount,Transaction_DateTime,City,Country,Cardholder_Age,Cardholder_Gender,Cardholder_Monthly_Income,Cardholder_Average_Spend,Credit_Limit,Device_Type,Day_of_Week,Is_Fraudulent
V658DP84,Visa,Online Shopping,14392.60,29-01-2022 18:32,New York,USA,36,Female,22174,8778.441,15000,Unknown,Saturday,No
K926HB14,UnionPay,Education,3847.50,30-01-2022 04:45,Los Angeles,USA,45,Female,10176,4951.126,10000,Point-of-Sale Terminal,Sunday,No
K873CT65,American Express,Utility bill,8759.40,30-01-2022 06:09,London,UK,75,Male,14827,7149.314,10000,Desktop,Sunday,No
J357XE28,Mastercard,Education,9453.50,30-01-2022 20:54,Dubai,UAE,64,Female,7595,5973.148,10000,Desktop,Sunday,No
C920ZR18,Mastercard,Dining,4999.80,30-01-2022 23:58,Tokyo,Japan,26,Female,7171,,5000,Contactless Payment Device,Sunday,No
I669TA52,Mastercard,Online Shopping,2675.00,31-01-2022 10:35,Tokyo,Japan,26,Female,3903,2036.92,5000,Contactless Payment Device,Monday,No
Z941VU92,UnionPay,Education,8260.20,31-01-2022 20:39,London,UK,79,Female,14988,4364.462,10000,Contactless Payment Device,Monday,No
P308BB84,Mastercard,Transportation,3903.70,01-02-2022 06:37,Tokyo,Japan,68,Female,12117,5215.914,15000,Unknown,Tuesday,No
R698FD80,UnionPay,Online Shopping,3277.40,01-02-2022 19:04,Los Angeles,USA,78,Male,11234,4217.105,10000,Desktop,Tuesday,No
H152DA63,Mastercard,Dining,2571.10,01-02-2022 22:02,London,UK,79,Female,4292,1095.69,5000,Unknown,Tuesday,No
A485OV76,Visa,Retail,13771.60,02-02-2022 16:04,Tokyo,Japan,23,Female,,7996.771,15000,Unknown,Wednesday,No
U269HC25,Visa,Entertainment,3266.10,02-02-2022 16:15,Dubai,UAE,60,Female,,2076.594,5000,Contactless Payment Device,Wednesday,No
A510XD58,Visa,Healthcare,7554.80,02-02-2022 17:29,Hong Kong,China,20,Male,,8490.492,10000,Point-of-Sale Terminal,Wednesday,No
Q499TV23,Visa,Transportation,8685.20,03-02-2022 08:39,Tokyo,Japan,57,Male,21126,9570.317,20000,Desktop,Thursday,No
U130VH32,American Express,Utility bill,8961.80,03-02-2022 13:22,Dubai,UAE,45,Male,21385,11136.294,15000,Contactless Payment Device,Thursday,No
J175ZA37,Mastercard,Retail,7594.20,03-02-2022 15:57,Tokyo,Japan,26,Male,12887,10086.292,15000,Desktop,Thursday,No
B298TY34,,Online Shopping,7893.20,04-02-2022 01:42,Sydney,Australia,51,Female,21170,9906.703,20000,Contactless Payment Device,Friday,No
Y125DV84,Mastercard,Retail,4914.20,04-02-2022 07:46,Hong Kong,China,46,Female,5855,2470.605,5000,Desktop,Friday,No
C587YB33,Mastercard,Retail,13327.10,04-02-2022 10:23,New York,USA,52,Male,11607,12752.393,15000,Point-of-Sale Terminal,Friday,No
Q475KZ10,Visa,Utility bill,15293.80,05-02-2022 00:00,London,UK,67,Female,29843,13365.57,20000,Unknown,Saturday,No
E101BU29,Visa,Retail,8551.40,06-02-2022 09:40,Los Angeles,USA,70,Female,23932,6264.126,20000,Contactless Payment Device,Sunday,Yes
A334UD37,Mastercard,Retail,12755.40,06-02-2022 10:23,Hong Kong,China,50,Male,10516,6360.517,15000,Point-of-Sale Terminal,Sunday,No
L775WJ71,Mastercard,Utility bill,3618.40,06-02-2022 13:50,London,UK,62,Male,11256,2733.882,10000,Contactless Payment Device,Sunday,No
I966WJ78,UnionPay,Healthcare,2608.70,07-02-2022 11:52,Berlin,Germany,30,Male,6507,3218.041,5000,Mobile,Monday,No
U327YO66,American Express,Retail,4987.00,07-02-2022 14:27,Toronto,Canada,27,Female,12003,3400.604,10000,Contactless Payment Device,Monday,No
N771PT60,Visa,Retail,9193.70,07-02-2022 19:29,Sydney,Australia,29,Male,13607,9290.009,10000,Desktop,Monday,No
H420BD65,American Express,Entertainment,4233.80,08-02-2022 02:15,London,UK,66,Female,6657,2689.049,5000,Contactless Payment Device,Tuesday,No
G179WG85,Visa,Transportation,16134.70,08-02-2022 13:31,London,UK,43,Male,24814,11900.672,20000,Mobile,Tuesday,Yes
P793EH32,Visa,Entertainment,8446.10,08-02-2022 15:08,Toronto,Canada,48,Female,7348,4339.463,10000,Unknown,Tuesday,No
E270SW56,Mastercard,Retail,4611.90,08-02-2022 15:31,New York,USA,27,Female,7054,2793.753,5000,Contactless Payment Device,Tuesday,No
U846KZ14,Visa,Healthcare,4818.40,08-02-2022 21:34,Berlin,Germany,75,Male,10518,6606.167,10000,Mobile,Tuesday,No
J682QO84,American Express,Retail,4258.00,09-02-2022 07:08,Los Angeles,USA,39,Female,3817,3435.774,5000,Point-of-Sale Terminal,Wednesday,No
T139TC27,UnionPay,Retail,9305.60,09-02-2022 09:27,Paris,France,63,Male,10674,8887.639,10000,Point-of-Sale Terminal,Wednesday,Yes
O161MQ56,Visa,Retail,4978.60,09-02-2022 13:27,Dubai,UAE,75,Male,4369,2823.996,5000,Unknown,Wednesday,Yes
E360ID56,American Express,Online Shopping,3928.70,09-02-2022 15:25,Hong Kong,China,26,Female,9906,4089.573,10000,Desktop,Wednesday,No
B604BY71,American Express,Online Shopping,2647.30,09-02-2022 16:19,New York,USA,19,Female,3621,1512.332,5000,Mobile,Wednesday,Yes
Y449MH56,American Express,Dining,7182.70,09-02-2022 20:46,New York,USA,56,Female,11883,5292.471,15000,Mobile,Wednesday,No
D540IF92,UnionPay,Online Shopping,2922.60,10-02-2022 06:00,Shanghai,China,50,Female,11348,3553.925,10000,Desktop,Thursday,No
O880NW21,Visa,Online Shopping,14644.50,10-02-2022 17:15,New York,USA,51,Male,22226,7362.462,15000,Mobile,Thursday,No
G881IE45,Mastercard,Online Shopping,3766.30,10-02-2022 22:50,New York,USA,37,Female,,3205.842,10000,Contactless Payment Device,Thursday,No
S962VP43,Mastercard,Online Shopping,6052.30,10-02-2022 23:28,Los Angeles,USA,45,Male,10718,4284.602,10000,Desktop,Thursday,Yes
X153VD74,American Express,Online Shopping,2792.10,11-02-2022 03:03,New York,USA,65,Male,,2521.987,15000,Contactless Payment Device,Friday,No
K529XL80,Mastercard,Dining,2553.80,11-02-2022 06:58,Sydney,Australia,39,Male,7230,2666.946,10000,Unknown,Friday,No
O107QN85,American Express,Dining,7446.50,11-02-2022 10:20,Toronto,Canada,78,Male,8677,8946.547,10000,Unknown,Friday,Yes
I953CC93,Mastercard,Dining,8463.30,11-02-2022 19:34,New York,USA,29,Female,15175,10684.393,15000,Mobile,Friday,No
P461HC66,Mastercard,Utility bill,9145.30,11-02-2022 20:14,Berlin,Germany,69,Male,19106,7252.578,15000,Desktop,Friday,No
Y598GO85,Visa,Dining,6154.90,12-02-2022 02:17,New York,USA,45,Male,,5549.227,10000,Point-of-Sale Terminal,Saturday,No
G807IU57,Visa,Retail,11123.40,12-02-2022 07:00,Mumbai,India,56,Female,13565,11051.999,15000,Contactless Payment Device,Saturday,No
U731KX48,Visa,Dining,19823.90,12-02-2022 11:04,Paris,France,65,Female,25304,14719.658,20000,Mobile,Saturday,No
Z429RZ62,Visa,Online Shopping,2639.30,12-02-2022 14:57,London,UK,53,Male,5676,2337.657,5000,Desktop,Saturday,No
G725PK30,Mastercard,Utility bill,5039.30,12-02-2022 23:00,Tokyo,Japan,32,Female,9140,5343.288,10000,Unknown,Saturday,No
B829YZ93,Visa,Retail,3506.00,12-02-2022 23:50,Hong Kong,China,26,Male,5282,1450.659,5000,Unknown,Saturday,Yes
J659KQ77,Visa,Dining,2804.40,13-02-2022 17:40,London,UK,76,,5606,1551.211,5000,Mobile,Sunday,No
O613AZ19,Mastercard,Online Shopping,5490.80,13-02-2022 19:04,Berlin,Germany,47,Female,17965,3523.242,20000,Mobile,Sunday,No
R883HO57,UnionPay,Retail,6592.00,14-02-2022 00:48,Los Angeles,USA,,Male,11769,4994.721,15000,Desktop,Monday,No
S517OV29,Visa,Retail,2709.20,14-02-2022 06:20,Shanghai,China,74,Female,7153,3067.081,5000,Mobile,Monday,No
X451UI92,Visa,Entertainment,4370.30,14-02-2022 11:18,Sydney,Australia,54,Female,,5445.883,20000,Desktop,Monday,No
L724OD89,Mastercard,Online Shopping,7061.90,14-02-2022 18:12,New York,USA,20,Male,29061,5921.097,20000,Mobile,Monday,No
J488CJ96,American Express,Utility bill,2560.30,14-02-2022 22:46,Dubai,UAE,78,Male,6592,1061.242,5000,Unknown,Monday,No
I540WA59,Visa,Retail,3770.50,15-02-2022 03:48,Mumbai,India,38,Female,19237,3127.785,15000,Unknown,Tuesday,Yes
P665WA60,Visa,Dining,2657.80,15-02-2022 07:12,Los Angeles,USA,63,Male,6115,3129.114,5000,Point-of-Sale Terminal,Tuesday,No
D475HA29,Mastercard,Online Shopping,5833.20,15-02-2022 10:59,Paris,France,40,Female,10527,3112.212,10000,Desktop,Tuesday,No
U741EI41,Mastercard,Healthcare,3798.50,15-02-2022 11:17,Paris,France,20,Female,22004,3614.567,15000,Desktop,Tuesday,No
K426TW56,UnionPay,Utility bill,9871.10,15-02-2022 12:51,Hong Kong,China,66,Female,13225,6131.025,10000,Point-of-Sale Terminal,Tuesday,No
L859BT36,Visa,Transportation,3469.90,15-02-2022 14:13,New York,USA,35,Male,7490,,5000,Contactless Payment Device,Tuesday,Yes
U712CF77,Mastercard,Utility bill,3643.10,15-02-2022 21:49,Dubai,UAE,78,Male,4774,2994.002,5000,Unknown,Tuesday,No
V797ZC98,Mastercard,Dining,3921.20,15-02-2022 23:05,Shanghai,China,44,Female,4795,2862.273,5000,Contactless Payment Device,Tuesday,Yes
U366RN98,UnionPay,Utility bill,7134.40,16-02-2022 01:32,Paris,France,41,Female,20897,4510.207,15000,Contactless Payment Device,Wednesday,No
J971RU82,American Express,Education,6392.10,16-02-2022 10:24,Los Angeles,USA,21,Male,8030,5575.598,10000,Desktop,Wednesday,Yes
N953AJ28,Mastercard,Online Shopping,7095.00,16-02-2022 18:02,Berlin,Germany,58,Female,10296,9856.227,10000,Contactless Payment Device,Wednesday,No
G892MF60,UnionPay,Transportation,4391.30,16-02-2022 22:17,Paris,France,21,Male,7491,2055.885,5000,Contactless Payment Device,Wednesday,Yes
A906JA90,UnionPay,Entertainment,4067.40,17-02-2022 01:33,New York,USA,19,Female,4703,3321.306,5000,Contactless Payment Device,Thursday,No
A153IR91,Visa,Retail,4983.70,17-02-2022 05:10,London,UK,76,Male,5778,2349.507,5000,Desktop,Thursday,No
J484GX87,Mastercard,Entertainment,5260.30,17-02-2022 08:23,Chicago,USA,42,Female,12462,2666.359,15000,Mobile,Thursday,Yes
O472BA19,UnionPay,Retail,18231.90,17-02-2022 11:36,Tokyo,Japan,32,Male,21028,12452.55,20000,Unknown,Thursday,Yes
I137RY37,Visa,Retail,12962.10,17-02-2022 12:43,London,UK,77,Male,,7722.497,15000,Desktop,Thursday,No
G159FZ74,Mastercard,Retail,4866.50,17-02-2022 13:06,Paris,France,,Male,14259,4323.151,10000,Desktop,Thursday,Yes
Y636XQ56,American Express,Online Shopping,14790.70,17-02-2022 14:46,Hong Kong,China,27,Male,18264,13622.949,15000,Mobile,Thursday,Yes
Q914UX32,American Express,Retail,3961.00,17-02-2022 15:47,Paris,France,27,Female,21974,5343.833,15000,Contactless Payment Device,Thursday,No
S487SA70,Visa,Retail,9776.20,17-02-2022 19:32,London,UK,57,Female,19180,10750.296,15000,Contactless Payment Device,Thursday,No
G189GA50,Mastercard,Online Shopping,14597.20,17-02-2022 19:47,New York,USA,26,Male,16725,12284.17,20000,Mobile,Thursday,Yes
A986DO21,Visa,Utility bill,8577.60,18-02-2022 05:18,Tokyo,Japan,66,Male,14597,7339.214,15000,Mobile,Friday,Yes
J662SX74,Mastercard,Retail,3494.90,18-02-2022 06:39,London,UK,39,Female,6783,4481.412,5000,Mobile,Friday,No
V456PP19,Visa,Transportation,5853.60,18-02-2022 09:27,Dubai,UAE,67,Female,11830,6881.068,10000,Contactless Payment Device,Friday,No
K654QM97,American Express,Online Shopping,6719.10,18-02-2022 10:01,London,UK,52,Male,13363,4644.364,10000,Point-of-Sale Terminal,Friday,No
S301CC18,Visa,Transportation,4389.10,18-02-2022 11:51,Dubai,UAE,58,Male,16572,3358.074,15000,Contactless Payment Device,Friday,No
Y457IG33,American Express,Transportation,15561.30,18-02-2022 14:29,New York,USA,56,Female,21147,6665.488,20000,Mobile,Friday,No
J388UO60,UnionPay,Online Shopping,2558.00,18-02-2022 15:17,Mumbai,India,,Male,17883,2034.905,15000,Point-of-Sale Terminal,Friday,No
E687MH90,American Express,Entertainment,4584.20,18-02-2022 17:47,New York,USA,45,Male,25432,2320.732,20000,Mobile,Friday,No
P324BH33,Visa,Online Shopping,3487.70,18-02-2022 23:59,Chicago,USA,59,Male,5671,2804.628,5000,Desktop,Friday,No
T463DV52,American Express,Retail,6303.70,19-02-2022 12:01,Tokyo,Japan,64,Female,12854,4432.361,10000,Unknown,Saturday,Yes
K668FR57,Visa,Utility bill,3719.60,19-02-2022 22:00,Hong Kong,China,19,Female,8728,1856.932,10000,Unknown,Saturday,Yes
P896OE51,Visa,Retail,4939.80,19-02-2022 23:47,Hong Kong,China,60,Male,12076,4413.25,10000,Point-of-Sale Terminal,Saturday,Yes
A386AQ14,American Express,Utility bill,4623.60,20-02-2022 01:20,Los Angeles,USA,63,Male,4274,4260.776,5000,Desktop,Sunday,Yes
D336DM63,American Express,Online Shopping,7793.00,20-02-2022 05:12,Hong Kong,China,73,Female,21839,,15000,Unknown,Sunday,No
I431KI44,Visa,Online Shopping,10475.60,20-02-2022 14:43,Tokyo,Japan,29,Male,25340,8920.276,20000,Unknown,Sunday,Yes
X205AY39,Visa,Education,3720.20,21-02-2022 00:33,Hong Kong,China,44,Male,7328,3410.564,5000,Desktop,Monday,No
Q178GQ86,Visa,Online Shopping,14918.20,21-02-2022 00:43,New York,USA,51,Male,16711,,20000,Desktop,Monday,No
B978WR70,Visa,Retail,5960.80,21-02-2022 07:07,New York,USA,33,Male,12469,3206.618,15000,Unknown,Monday,Yes
N159HP19,Mastercard,Retail,4698.30,21-02-2022 10:11,New York,USA,77,Male,7591,2553.618,10000,Desktop,Monday,No
X650IE81,Visa,Entertainment,19082.10,21-02-2022 14:19,Sydney,Australia,68,Female,15581,11908.51,20000,Contactless Payment Device,Monday,No
N296JR53,Visa,Online Shopping,2738.50,22-02-2022 04:05,Sydney,Australia,53,Male,3567,1272.353,5000,Point-of-Sale Terminal,Tuesday,Yes
H128TR58,Mastercard,Retail,5744.20,22-02-2022 08:52,Tokyo,Japan,64,Male,7235,4873.869,10000,Point-of-Sale Terminal,Tuesday,Yes
O472UF31,Visa,Education,3667.90,22-02-2022 14:13,Hong Kong,China,59,Female,6374,2985.757,5000,Desktop,Tuesday,No
F683PQ82,Mastercard,Healthcare,4399.80,23-02-2022 02:10,Dubai,UAE,38,Female,20533,3339.823,15000,Desktop,Wednesday,No
K692SB91,American Express,Retail,9307.00,23-02-2022 02:11,Los Angeles,USA,49,Male,14099,5745.196,15000,Contactless Payment Device,Wednesday,No
X625QH14,Visa,Retail,10052.90,23-02-2022 03:18,Shanghai,China,79,Male,11405,8262.319,15000,Mobile,Wednesday,No
K387AY55,Mastercard,Dining,6890.40,23-02-2022 06:48,Hong Kong,China,34,Female,14311,5193.322,15000,Point-of-Sale Terminal,Wednesday,No
J455ZS22,American Express,Online Shopping,6567.50,24-02-2022 03:27,London,UK,19,Female,7758,8585.463,10000,Mobile,Thursday,No
D534DT78,American Express,Online Shopping,4589.70,24-02-2022 04:34,Mumbai,India,22,Female,29512,2550.725,20000,Point-of-Sale Terminal,Thursday,No
G906AH39,Mastercard,Retail,8195.50,24-02-2022 20:22,Toronto,Canada,31,Female,14712,4102.106,10000,Contactless Payment Device,Thursday,Yes
N898DX99,Mastercard,Online Shopping,3686.50,24-02-2022 21:00,Los Angeles,USA,67,Female,3903,2759.617,5000,Mobile,Thursday,No
W917FC84,Mastercard,Online Shopping,3997.80,25-02-2022 03:59,New York,USA,49,Female,4861,2755.635,5000,Desktop,Friday,Yes
V753FQ58,Visa,Online Shopping,5031.40,25-02-2022 12:04,Tokyo,Japan,77,Male,21096,2474.161,20000,Unknown,Friday,No
P314TI23,American Express,Transportation,16102.50,25-02-2022 18:42,Hong Kong,China,29,Female,19912,16570.4,20000,Mobile,Friday,Yes
O419YM55,UnionPay,Utility bill,4066.90,26-02-2022 03:07,Mumbai,India,,Female,,2080.772,5000,Desktop,Saturday,No
M142LX74,Mastercard,Retail,3428.00,26-02-2022 14:21,Tokyo,Japan,49,Female,9696,2562.998,10000,Desktop,Saturday,No
L250EF14,American Express,Online Shopping,12344.00,26-02-2022 17:36,Hong Kong,China,76,Female,19654,14349.358,15000,Point-of-Sale Terminal,Saturday,No
T445GT52,Visa,Retail,8945.60,27-02-2022 10:33,Paris,France,76,Female,16768,7312.388,20000,Unknown,Sunday,No
T289PZ55,Mastercard,Retail,9071.10,27-02-2022 17:12,Tokyo,Japan,41,Male,18564,5542.949,15000,Point-of-Sale Terminal,Sunday,Yes
O998CW96,Visa,Healthcare,7021.70,27-02-2022 17:46,Dubai,UAE,61,Female,14799,9802.849,10000,Desktop,Sunday,Yes
M945GI78,Mastercard,Online Shopping,4085.50,27-02-2022 20:34,London,UK,74,Male,3634,1739.735,5000,Unknown,Sunday,No
K444IZ49,Visa,Retail,8900.50,28-02-2022 11:46,London,UK,25,Male,13475,5270.054,10000,Point-of-Sale Terminal,Monday,No
B451UT96,Visa,Entertainment,3950.30,28-02-2022 20:11,Tokyo,Japan,37,Male,3556,3782.167,5000,Mobile,Monday,No
B597KD15,Visa,Online Shopping,17788.90,28-02-2022 23:50,Los Angeles,USA,42,Female,27363,8538.932,20000,Point-of-Sale Terminal,Monday,No
V627PN26,Visa,Online Shopping,4738.30,01-03-2022 01:36,Hong Kong,China,55,Female,4703,4291.323,5000,Mobile,Tuesday,Yes
U613NI15,UnionPay,Dining,6660.60,01-03-2022 03:10,Sydney,Australia,35,Female,18504,3800.033,15000,Mobile,Tuesday,No
L126JR39,Mastercard,Entertainment,4326.00,01-03-2022 17:51,New York,USA,65,Female,10048,3995.902,10000,Mobile,Tuesday,No
K347NT93,Mastercard,,3792.60,02-03-2022 03:09,Tokyo,Japan,77,Female,22953,2582.523,20000,Mobile,Wednesday,No
C983YJ92,Visa,Transportation,7631.70,02-03-2022 06:19,Dubai,UAE,39,Female,14857,8702.308,10000,Unknown,Wednesday,No
T370XK52,Mastercard,Healthcare,3623.50,02-03-2022 07:35,Hong Kong,China,48,Male,,2229.646,5000,Desktop,Wednesday,No
W560ZE76,Visa,Retail,4298.50,02-03-2022 14:38,Dubai,UAE,,Male,6715,3633.975,5000,Contactless Payment Device,Wednesday,No
D623NM85,Visa,Utility bill,4891.40,03-03-2022 08:22,Paris,France,53,Male,4794,3540.91,5000,Desktop,Thursday,No
F174BG90,Mastercard,Retail,3103.00,04-03-2022 10:46,Tokyo,Japan,29,Male,3661,3420.468,5000,Mobile,Friday,No
V370NN36,UnionPay,Online Shopping,3059.40,04-03-2022 23:34,Hong Kong,China,41,Male,7121,2797.904,5000,Desktop,Friday,No
R768ES71,American Express,Retail,9467.60,05-03-2022 15:22,Paris,France,76,Male,10339,7483.407,10000,Mobile,Saturday,No
U364GQ67,Mastercard,Dining,4946.40,06-03-2022 18:09,Chicago,USA,77,Male,11879,4634.397,10000,Unknown,Sunday,No
L796DI11,Mastercard,Online Shopping,14829.30,06-03-2022 18:09,Sydney,Australia,36,Male,12919,,15000,Mobile,Sunday,No
S852GA82,Mastercard,Retail,7297.10,07-03-2022 06:11,Shanghai,China,46,Male,8490,5647.724,10000,Contactless Payment Device,Monday,No
L625QS48,American Express,Retail,16323.50,07-03-2022 14:53,Chicago,USA,35,Male,26001,9336.559,20000,Point-of-Sale Terminal,Monday,Yes
Q858WH49,UnionPay,Healthcare,2672.40,09-03-2022 01:23,New York,USA,24,Female,27353,3022.261,20000,Unknown,Wednesday,Yes
L570FD17,American Express,Online Shopping,14309.40,09-03-2022 03:18,Toronto,Canada,66,Male,15106,6676.261,20000,Desktop,Wednesday,No
J961XN85,Visa,Healthcare,4794.30,09-03-2022 04:57,Tokyo,Japan,71,Male,20629,3599.802,20000,Desktop,Wednesday,No
M700PU42,Visa,Entertainment,6564.70,09-03-2022 16:21,Sydney,Australia,27,Female,12700,7961.385,15000,Unknown,Wednesday,No
A821KI71,American Express,Online Shopping,17861.80,10-03-2022 03:14,Los Angeles,USA,27,Male,23052,8991.899,20000,Point-of-Sale Terminal,Thursday,Yes
S311SN28,Visa,Education,2629.60,10-03-2022 04:45,Hong Kong,China,33,Female,5982,3576.613,5000,Desktop,Thursday,No
R778IC90,Visa,Retail,3244.70,10-03-2022 14:48,Berlin,Germany,39,Female,13588,3460.847,10000,Point-of-Sale Terminal,Thursday,No
W744YH78,Mastercard,Online Shopping,6182.00,10-03-2022 23:43,Hong Kong,China,64,Male,13581,6667.393,10000,Unknown,Thursday,No
I463UV54,Visa,Online Shopping,2837.30,11-03-2022 01:18,Hong Kong,China,67,Male,19766,1186.621,15000,Mobile,Friday,No
N732KT46,UnionPay,Healthcare,13088.10,11-03-2022 03:01,Paris,France,48,Male,12434,7605.024,15000,Contactless Payment Device,Friday,No
G584YP98,American Express,Retail,13069.30,11-03-2022 13:37,Sydney,Australia,42,Male,11677,14170.248,15000,Contactless Payment Device,Friday,Yes
M244TD64,Visa,Healthcare,6290.30,11-03-2022 16:29,Paris,France,24,Female,8167,8026.554,10000,Unknown,Friday,No
R735HM96,American Express,Dining,3359.70,12-03-2022 10:29,Los Angeles,USA,25,Male,13391,3372.638,10000,Mobile,Saturday,No
A191PV47,Visa,Dining,3746.80,12-03-2022 13:30,Tokyo,Japan,21,Male,7317,2968.233,10000,Contactless Payment Device,Saturday,No
W455TO26,Mastercard,Transportation,6233.30,12-03-2022 19:17,Shanghai,China,46,Female,9513,6311.219,10000,Desktop,Saturday,No
U461HU96,Mastercard,Entertainment,9543.70,13-03-2022 02:20,Hong Kong,China,42,Female,12979,5565.863,10000,Mobile,Sunday,No
A962AD84,Mastercard,Entertainment,5753.50,13-03-2022 22:32,New York,USA,21,Male,8611,7240.609,10000,Desktop,Sunday,No
F859PI19,Mastercard,Dining,18724.30,14-03-2022 14:22,New York,USA,55,Male,27765,9485.555,20000,Unknown,Monday,Yes
E309NU54,Mastercard,Utility bill,16648.60,14-03-2022 18:00,London,UK,47,Male,27422,16834.912,20000,Mobile,Monday,No
I862GC64,Visa,Online Shopping,8113.80,15-03-2022 12:01,Tokyo,Japan,48,Female,14613,3958.623,10000,Mobile,Tuesday,Yes
Q665YC35,Mastercard,Retail,4452.30,15-03-2022 21:12,Los Angeles,USA,41,,19097,2994.384,15000,Mobile,Tuesday,No
L729TU15,Visa,Healthcare,12832.40,16-03-2022 01:48,Chicago,USA,32,Female,17320,17914.977,20000,Contactless Payment Device,Wednesday,Yes
N210CG48,Visa,Retail,2672.00,16-03-2022 01:53,Tokyo,Japan,54,Female,5873,1654.461,5000,Mobile,Wednesday,No
I478JL60,Visa,Transportation,4151.70,16-03-2022 09:44,New York,USA,78,Male,5770,4990.797,5000,Unknown,Wednesday,Yes
E225AJ65,UnionPay,Transportation,3048.70,17-03-2022 05:56,Paris,France,21,Male,14682,3052.001,10000,Contactless Payment Device,Thursday,No
T204MC90,American Express,Utility bill,3995.90,17-03-2022 14:12,New York,USA,40,Female,11426,1800.027,10000,Mobile,Thursday,No
